"master_id","slice_id","slice_order","service","section","surface","consumer_surfaces","app","actor","capability","journey_id","page_id","screen_id","logic_id","source_matrix","source_record_ids","source_path","target_path","route_path","target_anchor","fragment_id","layer","artifact_type","operation","domain_rule","api_contract","db_objects","auth_rule","wlt_boundary","wlt_dependency","idempotency_required","state_transitions","error_cases","negative_cases","performance_rule","observability_rule","ui_kit_compliance","visual_reference","evidence_required","decision","status","blocker_code","next_action","acceptance_gate","verification_command","risk","rollback","duplicate_key","notes","execution_domain","source_file","source_row_id","owner_domain","business_domain_rules","db_state_lifecycle","audit_event_contract","notification_triggers","integration_dependencies","i18n_rtl_rules","store_build_target","security_privacy_classification","test_contract","runtime_evidence_contract","feature_flag_provider_control","data_migration_seed_contract","acceptance_criteria","verification_gate"
"MASTER-0011","RESERVED","028","core","none","all-surfaces","","","core","reserved-inventory","","","","","extraction_matrix","EXT-0011","SPEC:RESERVED:reserved-service-arb","services/arb","none","","fragment:EXT-0011","governance","reserved-service","document","do not activate","none","none","none until activation","none","none","TBD_CONFIG_REQUIRED:financial-idempotency-key-design-needed","BLOCKED_NEEDS_WLT:financial-state-machine-pending","BLOCKED_NEEDS_API_CONTRACT:error-cases-spec-pending","BLOCKED_NEEDS_API_CONTRACT:negative-cases-spec-pending","BLOCKED_NEEDS_API_CONTRACT:performance-rule-spec-pending","BLOCKED_NEEDS_WLT:financial-observability-spec-pending","required if activated","","governance/02_SERVICES_AND_SURFACES.md","REFERENCE_ONLY","RESERVED_INVENTORY","RESERVED_SCOPE","Remain inactive until an independently approved service slice","governance document reviewed and linked","manual review required","accidental scope expansion","remove accidental mount or registration","RESERVED|core|none|all-surfaces|reserved-inventory|governance|reserved-service|services/arb|document","","governance","extraction_matrix","EXT-0011","core","N/A_READ_ONLY:platform-ref","N/A_READ_ONLY:not-applicable","N/A_READ_ONLY:not-applicable","N/A_READ_ONLY:not-applicable","N/A_READ_ONLY:not-applicable",,"not-applicable","BLOCKED_NEEDS_EVIDENCE:security-classification-pending","BLOCKED_NEEDS_EVIDENCE:test-contract-pending","BLOCKED_NEEDS_EVIDENCE:runtime-evidence-contract-pending","TBD_CONFIG_REQUIRED:feature-flag-provider-not-decided","N/A_READ_ONLY:no-data-migration-in-this-row","BLOCKED_NEEDS_EVIDENCE:acceptance-criteria-pending","BLOCKED_NEEDS_EVIDENCE:verification-gate-pending"
"MASTER-0012","RESERVED","028","core","none","all-surfaces","","","core","reserved-inventory","","","","","extraction_matrix","EXT-0012","SPEC:RESERVED:reserved-service-amn","services/amn","none","","fragment:EXT-0012","governance","reserved-service","document","do not activate","none","none","none until activation","none","none","TBD_CONFIG_REQUIRED:financial-idempotency-key-design-needed","BLOCKED_NEEDS_WLT:financial-state-machine-pending","BLOCKED_NEEDS_API_CONTRACT:error-cases-spec-pending","BLOCKED_NEEDS_API_CONTRACT:negative-cases-spec-pending","BLOCKED_NEEDS_API_CONTRACT:performance-rule-spec-pending","BLOCKED_NEEDS_WLT:financial-observability-spec-pending","required if activated","","governance/02_SERVICES_AND_SURFACES.md","REFERENCE_ONLY","RESERVED_INVENTORY","RESERVED_SCOPE","Remain inactive until an independently approved service slice","governance document reviewed and linked","manual review required","accidental scope expansion","remove accidental mount or registration","RESERVED|core|none|all-surfaces|reserved-inventory|governance|reserved-service|services/amn|document","","governance","extraction_matrix","EXT-0012","core","N/A_READ_ONLY:platform-ref","N/A_READ_ONLY:not-applicable","N/A_READ_ONLY:not-applicable","N/A_READ_ONLY:not-applicable","N/A_READ_ONLY:not-applicable",,"not-applicable","BLOCKED_NEEDS_EVIDENCE:security-classification-pending","BLOCKED_NEEDS_EVIDENCE:test-contract-pending","BLOCKED_NEEDS_EVIDENCE:runtime-evidence-contract-pending","TBD_CONFIG_REQUIRED:feature-flag-provider-not-decided","N/A_READ_ONLY:no-data-migration-in-this-row","BLOCKED_NEEDS_EVIDENCE:acceptance-criteria-pending","BLOCKED_NEEDS_EVIDENCE:verification-gate-pending"
"MASTER-0013","RESERVED","028","core","none","all-surfaces","","","core","reserved-inventory","","","","","extraction_matrix","EXT-0013","SPEC:RESERVED:reserved-service-esf","services/esf","none","","fragment:EXT-0013","governance","reserved-service","document","do not activate","none","none","none until activation","none","none","TBD_CONFIG_REQUIRED:financial-idempotency-key-design-needed","BLOCKED_NEEDS_WLT:financial-state-machine-pending","BLOCKED_NEEDS_API_CONTRACT:error-cases-spec-pending","BLOCKED_NEEDS_API_CONTRACT:negative-cases-spec-pending","BLOCKED_NEEDS_API_CONTRACT:performance-rule-spec-pending","BLOCKED_NEEDS_WLT:financial-observability-spec-pending","required if activated","","governance/02_SERVICES_AND_SURFACES.md","REFERENCE_ONLY","RESERVED_INVENTORY","RESERVED_SCOPE","Remain inactive until an independently approved service slice","governance document reviewed and linked","manual review required","accidental scope expansion","remove accidental mount or registration","RESERVED|core|none|all-surfaces|reserved-inventory|governance|reserved-service|services/esf|document","","governance","extraction_matrix","EXT-0013","core","N/A_READ_ONLY:platform-ref","N/A_READ_ONLY:not-applicable","N/A_READ_ONLY:not-applicable","N/A_READ_ONLY:not-applicable","N/A_READ_ONLY:not-applicable",,"not-applicable","BLOCKED_NEEDS_EVIDENCE:security-classification-pending","BLOCKED_NEEDS_EVIDENCE:test-contract-pending","BLOCKED_NEEDS_EVIDENCE:runtime-evidence-contract-pending","TBD_CONFIG_REQUIRED:feature-flag-provider-not-decided","N/A_READ_ONLY:no-data-migration-in-this-row","BLOCKED_NEEDS_EVIDENCE:acceptance-criteria-pending","BLOCKED_NEEDS_EVIDENCE:verification-gate-pending"
"MASTER-0014","RESERVED","028","core","none","all-surfaces","","","core","reserved-inventory","","","","","extraction_matrix","EXT-0014","SPEC:RESERVED:reserved-service-mrf","services/mrf","none","","fragment:EXT-0014","governance","reserved-service","document","do not activate","none","none","none until activation","none","none","TBD_CONFIG_REQUIRED:financial-idempotency-key-design-needed","BLOCKED_NEEDS_WLT:financial-state-machine-pending","BLOCKED_NEEDS_API_CONTRACT:error-cases-spec-pending","BLOCKED_NEEDS_API_CONTRACT:negative-cases-spec-pending","BLOCKED_NEEDS_API_CONTRACT:performance-rule-spec-pending","BLOCKED_NEEDS_WLT:financial-observability-spec-pending","required if activated","","governance/02_SERVICES_AND_SURFACES.md","REFERENCE_ONLY","RESERVED_INVENTORY","RESERVED_SCOPE","Remain inactive until an independently approved service slice","governance document reviewed and linked","manual review required","accidental scope expansion","remove accidental mount or registration","RESERVED|core|none|all-surfaces|reserved-inventory|governance|reserved-service|services/mrf|document","","governance","extraction_matrix","EXT-0014","core","N/A_READ_ONLY:platform-ref","N/A_READ_ONLY:not-applicable","N/A_READ_ONLY:not-applicable","N/A_READ_ONLY:not-applicable","N/A_READ_ONLY:not-applicable",,"not-applicable","BLOCKED_NEEDS_EVIDENCE:security-classification-pending","BLOCKED_NEEDS_EVIDENCE:test-contract-pending","BLOCKED_NEEDS_EVIDENCE:runtime-evidence-contract-pending","TBD_CONFIG_REQUIRED:feature-flag-provider-not-decided","N/A_READ_ONLY:no-data-migration-in-this-row","BLOCKED_NEEDS_EVIDENCE:acceptance-criteria-pending","BLOCKED_NEEDS_EVIDENCE:verification-gate-pending"
"MASTER-0015","RESERVED","028","core","none","all-surfaces","","","core","reserved-inventory","","","","","extraction_matrix","EXT-0015","SPEC:RESERVED:reserved-service-snd","services/snd","none","","fragment:EXT-0015","governance","reserved-service","document","do not activate","none","none","none until activation","none","none","TBD_CONFIG_REQUIRED:financial-idempotency-key-design-needed","BLOCKED_NEEDS_WLT:financial-state-machine-pending","BLOCKED_NEEDS_API_CONTRACT:error-cases-spec-pending","BLOCKED_NEEDS_API_CONTRACT:negative-cases-spec-pending","BLOCKED_NEEDS_API_CONTRACT:performance-rule-spec-pending","BLOCKED_NEEDS_WLT:financial-observability-spec-pending","required if activated","","governance/02_SERVICES_AND_SURFACES.md","REFERENCE_ONLY","RESERVED_INVENTORY","RESERVED_SCOPE","Remain inactive until an independently approved service slice","governance document reviewed and linked","manual review required","accidental scope expansion","remove accidental mount or registration","RESERVED|core|none|all-surfaces|reserved-inventory|governance|reserved-service|services/snd|document","","governance","extraction_matrix","EXT-0015","core","N/A_READ_ONLY:platform-ref","N/A_READ_ONLY:not-applicable","N/A_READ_ONLY:not-applicable","N/A_READ_ONLY:not-applicable","N/A_READ_ONLY:not-applicable",,"not-applicable","BLOCKED_NEEDS_EVIDENCE:security-classification-pending","BLOCKED_NEEDS_EVIDENCE:test-contract-pending","BLOCKED_NEEDS_EVIDENCE:runtime-evidence-contract-pending","TBD_CONFIG_REQUIRED:feature-flag-provider-not-decided","N/A_READ_ONLY:no-data-migration-in-this-row","BLOCKED_NEEDS_EVIDENCE:acceptance-criteria-pending","BLOCKED_NEEDS_EVIDENCE:verification-gate-pending"
"MASTER-0016","RESERVED","028","core","none","all-surfaces","","","core","reserved-inventory","","","","","extraction_matrix","EXT-0016","SPEC:RESERVED:reserved-service-kwd","services/kwd","none","","fragment:EXT-0016","governance","reserved-service","document","do not activate","none","none","none until activation","none","none","TBD_CONFIG_REQUIRED:financial-idempotency-key-design-needed","BLOCKED_NEEDS_WLT:financial-state-machine-pending","BLOCKED_NEEDS_API_CONTRACT:error-cases-spec-pending","BLOCKED_NEEDS_API_CONTRACT:negative-cases-spec-pending","BLOCKED_NEEDS_API_CONTRACT:performance-rule-spec-pending","BLOCKED_NEEDS_WLT:financial-observability-spec-pending","required if activated","","governance/02_SERVICES_AND_SURFACES.md","REFERENCE_ONLY","RESERVED_INVENTORY","RESERVED_SCOPE","Remain inactive until an independently approved service slice","governance document reviewed and linked","manual review required","accidental scope expansion","remove accidental mount or registration","RESERVED|core|none|all-surfaces|reserved-inventory|governance|reserved-service|services/kwd|document","","governance","extraction_matrix","EXT-0016","core","N/A_READ_ONLY:platform-ref","N/A_READ_ONLY:not-applicable","N/A_READ_ONLY:not-applicable","N/A_READ_ONLY:not-applicable","N/A_READ_ONLY:not-applicable",,"not-applicable","BLOCKED_NEEDS_EVIDENCE:security-classification-pending","BLOCKED_NEEDS_EVIDENCE:test-contract-pending","BLOCKED_NEEDS_EVIDENCE:runtime-evidence-contract-pending","TBD_CONFIG_REQUIRED:feature-flag-provider-not-decided","N/A_READ_ONLY:no-data-migration-in-this-row","BLOCKED_NEEDS_EVIDENCE:acceptance-criteria-pending","BLOCKED_NEEDS_EVIDENCE:verification-gate-pending"
"MASTER-0017","RESERVED","028","shared-app-shell","none","webapp","","","shared-app-shell","reserved-inventory","","","","","extraction_matrix","EXT-0017","SPEC:RESERVED:reserved-surface-webapp","apps/webapp","none","","fragment:EXT-0017","governance","reserved-surface","document","do not activate","none","none","none until activation","none","none","TBD_CONFIG_REQUIRED:financial-idempotency-key-design-needed","BLOCKED_NEEDS_WLT:financial-state-machine-pending","","","","BLOCKED_NEEDS_WLT:financial-observability-spec-pending","required if activated","","governance/02_SERVICES_AND_SURFACES.md","REFERENCE_ONLY","RESERVED_INVENTORY","RESERVED_SCOPE","Remain inactive until an independently approved service slice","governance document reviewed and linked","manual review required","accidental scope expansion","remove accidental mount or registration","RESERVED|shared-app-shell|none|webapp|reserved-inventory|governance|reserved-surface|apps/webapp|document","","governance","extraction_matrix","EXT-0017","shared-app-shell","N/A_READ_ONLY:platform-ref","N/A_READ_ONLY:not-applicable","N/A_READ_ONLY:not-applicable","N/A_READ_ONLY:not-applicable","N/A_READ_ONLY:not-applicable",,"not-applicable","BLOCKED_NEEDS_EVIDENCE:security-classification-pending","BLOCKED_NEEDS_EVIDENCE:test-contract-pending","BLOCKED_NEEDS_EVIDENCE:runtime-evidence-contract-pending","TBD_CONFIG_REQUIRED:feature-flag-provider-not-decided","N/A_READ_ONLY:no-data-migration-in-this-row","BLOCKED_NEEDS_EVIDENCE:acceptance-criteria-pending","BLOCKED_NEEDS_EVIDENCE:verification-gate-pending"
"MASTER-0018","RESERVED","028","shared-app-shell","none","website","","","shared-app-shell","reserved-inventory","","","","","extraction_matrix","EXT-0018","SPEC:RESERVED:reserved-surface-website","apps/website","none","","fragment:EXT-0018","governance","reserved-surface","document","do not activate","none","none","none until activation","none","none","TBD_CONFIG_REQUIRED:financial-idempotency-key-design-needed","BLOCKED_NEEDS_WLT:financial-state-machine-pending","","","","BLOCKED_NEEDS_WLT:financial-observability-spec-pending","required if activated","","governance/02_SERVICES_AND_SURFACES.md","REFERENCE_ONLY","RESERVED_INVENTORY","RESERVED_SCOPE","Remain inactive until an independently approved service slice","governance document reviewed and linked","manual review required","accidental scope expansion","remove accidental mount or registration","RESERVED|shared-app-shell|none|website|reserved-inventory|governance|reserved-surface|apps/website|document","","governance","extraction_matrix","EXT-0018","shared-app-shell","N/A_READ_ONLY:platform-ref","N/A_READ_ONLY:not-applicable","N/A_READ_ONLY:not-applicable","N/A_READ_ONLY:not-applicable","N/A_READ_ONLY:not-applicable",,"not-applicable","BLOCKED_NEEDS_EVIDENCE:security-classification-pending","BLOCKED_NEEDS_EVIDENCE:test-contract-pending","BLOCKED_NEEDS_EVIDENCE:runtime-evidence-contract-pending","TBD_CONFIG_REQUIRED:feature-flag-provider-not-decided","N/A_READ_ONLY:no-data-migration-in-this-row","BLOCKED_NEEDS_EVIDENCE:acceptance-criteria-pending","BLOCKED_NEEDS_EVIDENCE:verification-gate-pending"
"MASTER-0019","DSH-001","001","dsh","none","app-client","","apps/app-client","dsh","store-discovery","","","","","extraction_matrix","EXT-0019","SPEC:DSH-001:governance","services/dsh/service.manifest.ts","blocked until Store Discovery contract is approved","","fragment:EXT-0019","governance","service-manifest","document","implement only inside DSH-001 after its entry gate","blocked until Store Discovery contract is approved","declared by slice when applicable","actor, role, tenant, assignment, and object scope from core identity","none","none","TBD_CONFIG_REQUIRED:financial-idempotency-key-design-needed","BLOCKED_NEEDS_WLT:financial-state-machine-pending","BLOCKED_NEEDS_API_CONTRACT:error-cases-spec-pending","BLOCKED_NEEDS_API_CONTRACT:negative-cases-spec-pending","BLOCKED_NEEDS_API_CONTRACT:performance-rule-spec-pending","BLOCKED_NEEDS_WLT:financial-observability-spec-pending","not applicable","","required in DSH-001 evidence session","REWRITE_FROM_SPEC","BLOCKED_NEEDS_API_CONTRACT","MISSING_API_CONTRACT","Approve service-owned Store Discovery OpenAPI before implementation","governance document reviewed and linked","manual review required","premature implementation before contract and ownership approval","remove unapproved slice artifacts and retain inventory row","DSH-001|dsh|none|app-client|store-discovery|governance|service-manifest|services/dsh/service.manifest.ts|document","","governance","extraction_matrix","EXT-0019","dsh","BLOCKED_NEEDS_DOMAIN_MODEL:dsh-domain-rules-pending","N/A_READ_ONLY:not-applicable","N/A_READ_ONLY:not-applicable","N/A_READ_ONLY:not-applicable","N/A_READ_ONLY:not-applicable",,"expo-dev-client; store-submission reserved until PRE_STORE_READINESS_GATE","BLOCKED_NEEDS_EVIDENCE:security-classification-pending","BLOCKED_NEEDS_EVIDENCE:test-contract-pending","BLOCKED_NEEDS_EVIDENCE:runtime-evidence-contract-pending","TBD_CONFIG_REQUIRED:feature-flag-provider-not-decided","N/A_READ_ONLY:no-data-migration-in-this-row","BLOCKED_NEEDS_EVIDENCE:acceptance-criteria-pending","BLOCKED_NEEDS_EVIDENCE:verification-gate-pending"
"MASTER-0020","DSH-001","001","dsh","none","app-client","","apps/app-client","dsh","store-discovery","","","","","extraction_matrix","EXT-0020","SPEC:DSH-001:domain","services/dsh/domain/store-discovery/store-discovery.types.ts","blocked until Store Discovery contract is approved","","fragment:EXT-0020","domain","planned-domain","model","implement only inside DSH-001 after its entry gate","blocked until Store Discovery contract is approved","declared by slice when applicable","actor, role, tenant, assignment, and object scope from core identity","none","none","TBD_CONFIG_REQUIRED:financial-idempotency-key-design-needed","BLOCKED_NEEDS_WLT:financial-state-machine-pending","","","","BLOCKED_NEEDS_WLT:financial-observability-spec-pending","not applicable","","required in DSH-001 evidence session","REWRITE_FROM_SPEC","BLOCKED_NEEDS_API_CONTRACT","MISSING_API_CONTRACT","Approve service-owned Store Discovery OpenAPI before implementation","domain rules complete and negative cases defined","manual review required","premature implementation before contract and ownership approval","remove unapproved slice artifacts and retain inventory row","DSH-001|dsh|none|app-client|store-discovery|domain|planned-domain|services/dsh/domain/store-discovery/store-discovery.types.ts|model","","backend","extraction_matrix","EXT-0020","dsh","BLOCKED_NEEDS_DOMAIN_MODEL:dsh-domain-rules-pending","N/A_READ_ONLY:not-applicable","N/A_READ_ONLY:not-applicable","N/A_READ_ONLY:not-applicable","N/A_READ_ONLY:not-applicable",,"expo-dev-client; store-submission reserved until PRE_STORE_READINESS_GATE","BLOCKED_NEEDS_EVIDENCE:security-classification-pending","BLOCKED_NEEDS_EVIDENCE:test-contract-pending","BLOCKED_NEEDS_EVIDENCE:runtime-evidence-contract-pending","TBD_CONFIG_REQUIRED:feature-flag-provider-not-decided","N/A_READ_ONLY:no-data-migration-in-this-row","BLOCKED_NEEDS_EVIDENCE:acceptance-criteria-pending","BLOCKED_NEEDS_EVIDENCE:verification-gate-pending"
"MASTER-0021","DSH-001","001","dsh","none","app-client","","apps/app-client","dsh","store-discovery","","","","","extraction_matrix","EXT-0021","SPEC:DSH-001:contract","services/dsh/contracts/dsh.openapi.yaml","NEW_REQUIRED: GET /dsh/stores and GET /dsh/stores/{storeId}","paths:/dsh/stores","fragment:EXT-0021","contract","planned-contract","define","implement only inside DSH-001 after its entry gate","NEW_REQUIRED: GET /dsh/stores and GET /dsh/stores/{storeId}","declared by slice when applicable","actor, role, tenant, assignment, and object scope from core identity","none","none","TBD_CONFIG_REQUIRED:financial-idempotency-key-design-needed","BLOCKED_NEEDS_WLT:financial-state-machine-pending","","","","BLOCKED_NEEDS_WLT:financial-observability-spec-pending","not applicable","","required in DSH-001 evidence session","REWRITE_FROM_SPEC","BLOCKED_NEEDS_API_CONTRACT","MISSING_API_CONTRACT","Approve service-owned Store Discovery OpenAPI before implementation","OpenAPI path/schema reviewed and generated client plan exists","pnpm exec spectral lint services/dsh/contracts/dsh.openapi.yaml","premature implementation before contract and ownership approval","remove unapproved slice artifacts and retain inventory row","DSH-001|dsh|none|app-client|store-discovery|contract|planned-contract|services/dsh/contracts/dsh.openapi.yaml|define","","backend","extraction_matrix","EXT-0021","dsh","BLOCKED_NEEDS_DOMAIN_MODEL:dsh-domain-rules-pending","N/A_READ_ONLY:not-applicable","N/A_READ_ONLY:not-applicable","N/A_READ_ONLY:not-applicable","N/A_READ_ONLY:not-applicable",,"expo-dev-client; store-submission reserved until PRE_STORE_READINESS_GATE","BLOCKED_NEEDS_EVIDENCE:security-classification-pending","BLOCKED_NEEDS_EVIDENCE:test-contract-pending","BLOCKED_NEEDS_EVIDENCE:runtime-evidence-contract-pending","TBD_CONFIG_REQUIRED:feature-flag-provider-not-decided","N/A_READ_ONLY:no-data-migration-in-this-row","BLOCKED_NEEDS_EVIDENCE:acceptance-criteria-pending","BLOCKED_NEEDS_EVIDENCE:verification-gate-pending"
"MASTER-0022","DSH-001","001","dsh","none","app-client","","apps/app-client","dsh","store-discovery","","","","","extraction_matrix","EXT-0022","SPEC:DSH-001:database","services/dsh/database/migrations/dsh-001_store_discovery.sql","blocked until Store Discovery contract is approved","","fragment:EXT-0022","database","planned-database","migrate","implement only inside DSH-001 after its entry gate","blocked until Store Discovery contract is approved","service-owned schema required","actor, role, tenant, assignment, and object scope from core identity","none","none","TBD_CONFIG_REQUIRED:financial-idempotency-key-design-needed","BLOCKED_NEEDS_WLT:financial-state-machine-pending","","","","BLOCKED_NEEDS_WLT:financial-observability-spec-pending","not applicable","","required in DSH-001 evidence session","REWRITE_FROM_SPEC","BLOCKED_NEEDS_API_CONTRACT","MISSING_API_CONTRACT","Approve service-owned Store Discovery OpenAPI before implementation","table/read-model/index/idempotency plan defined","manual review required","premature implementation before contract and ownership approval","remove unapproved slice artifacts and retain inventory row","DSH-001|dsh|none|app-client|store-discovery|database|planned-database|services/dsh/database/migrations/dsh-001_store_discovery.sql|migrate","","infra","extraction_matrix","EXT-0022","dsh","BLOCKED_NEEDS_DOMAIN_MODEL:dsh-domain-rules-pending","BLOCKED_NEEDS_DB_SHAPE:db-state-lifecycle-pending","N/A_READ_ONLY:not-applicable","N/A_READ_ONLY:not-applicable","N/A_READ_ONLY:not-applicable",,"expo-dev-client; store-submission reserved until PRE_STORE_READINESS_GATE","BLOCKED_NEEDS_EVIDENCE:security-classification-pending","BLOCKED_NEEDS_EVIDENCE:test-contract-pending","BLOCKED_NEEDS_EVIDENCE:runtime-evidence-contract-pending","TBD_CONFIG_REQUIRED:feature-flag-provider-not-decided","N/A_READ_ONLY:no-data-migration-in-this-row","BLOCKED_NEEDS_EVIDENCE:acceptance-criteria-pending","BLOCKED_NEEDS_EVIDENCE:verification-gate-pending"
"MASTER-0023","DSH-001","001","dsh","none","app-client","","apps/app-client","dsh","store-discovery","","","","","extraction_matrix","EXT-0023","SPEC:DSH-001:backend","services/dsh/backend/store-discovery","blocked until Store Discovery contract is approved","","fragment:EXT-0023","backend","planned-backend","handle","implement only inside DSH-001 after its entry gate","blocked until Store Discovery contract is approved","service-owned schema required","actor, role, tenant, assignment, and object scope from core identity","none","none","TBD_CONFIG_REQUIRED:financial-idempotency-key-design-needed","BLOCKED_NEEDS_WLT:financial-state-machine-pending","BLOCKED_NEEDS_API_CONTRACT:error-cases-spec-pending","BLOCKED_NEEDS_API_CONTRACT:negative-cases-spec-pending","BLOCKED_NEEDS_API_CONTRACT:performance-rule-spec-pending","BLOCKED_NEEDS_WLT:financial-observability-spec-pending","not applicable","","required in DSH-001 evidence session","REWRITE_FROM_SPEC","BLOCKED_NEEDS_API_CONTRACT","MISSING_API_CONTRACT","Approve service-owned Store Discovery OpenAPI before implementation","handler/service/repository/test path mapped","go test ./...","premature implementation before contract and ownership approval","remove unapproved slice artifacts and retain inventory row","DSH-001|dsh|none|app-client|store-discovery|backend|planned-backend|services/dsh/backend/store-discovery|handle","","backend","extraction_matrix","EXT-0023","dsh","BLOCKED_NEEDS_DOMAIN_MODEL:dsh-domain-rules-pending","BLOCKED_NEEDS_DB_SHAPE:db-state-lifecycle-pending","BLOCKED_NEEDS_API_CONTRACT:audit-event-contract-pending","N/A_READ_ONLY:not-applicable","N/A_READ_ONLY:not-applicable",,"expo-dev-client; store-submission reserved until PRE_STORE_READINESS_GATE","BLOCKED_NEEDS_EVIDENCE:security-classification-pending","BLOCKED_NEEDS_EVIDENCE:test-contract-pending","BLOCKED_NEEDS_EVIDENCE:runtime-evidence-contract-pending","TBD_CONFIG_REQUIRED:feature-flag-provider-not-decided","N/A_READ_ONLY:no-data-migration-in-this-row","BLOCKED_NEEDS_EVIDENCE:acceptance-criteria-pending","BLOCKED_NEEDS_EVIDENCE:verification-gate-pending"
"MASTER-0024","DSH-001","001","dsh","none","app-client","","apps/app-client","dsh","store-discovery","","","","","extraction_matrix","EXT-0024","SPEC:DSH-001:client","services/dsh/clients/generated/store-discovery","blocked until Store Discovery contract is approved","","fragment:EXT-0024","client","planned-client","bind","implement only inside DSH-001 after its entry gate","blocked until Store Discovery contract is approved","declared by slice when applicable","actor, role, tenant, assignment, and object scope from core identity","none","none","TBD_CONFIG_REQUIRED:financial-idempotency-key-design-needed","BLOCKED_NEEDS_WLT:financial-state-machine-pending","","","","BLOCKED_NEEDS_WLT:financial-observability-spec-pending","not applicable","","required in DSH-001 evidence session","REWRITE_FROM_SPEC","BLOCKED_NEEDS_API_CONTRACT","MISSING_API_CONTRACT","Approve service-owned Store Discovery OpenAPI before implementation","typed client binding path mapped","pnpm exec openapi-typescript services/dsh/contracts/dsh.openapi.yaml --output services/dsh/clients/types.ts","premature implementation before contract and ownership approval","remove unapproved slice artifacts and retain inventory row","DSH-001|dsh|none|app-client|store-discovery|client|planned-client|services/dsh/clients/generated/store-discovery|bind","","backend","extraction_matrix","EXT-0024","dsh","BLOCKED_NEEDS_DOMAIN_MODEL:dsh-domain-rules-pending","N/A_READ_ONLY:not-applicable","N/A_READ_ONLY:not-applicable","N/A_READ_ONLY:not-applicable","N/A_READ_ONLY:not-applicable",,"expo-dev-client; store-submission reserved until PRE_STORE_READINESS_GATE","BLOCKED_NEEDS_EVIDENCE:security-classification-pending","BLOCKED_NEEDS_EVIDENCE:test-contract-pending","BLOCKED_NEEDS_EVIDENCE:runtime-evidence-contract-pending","TBD_CONFIG_REQUIRED:feature-flag-provider-not-decided","N/A_READ_ONLY:no-data-migration-in-this-row","BLOCKED_NEEDS_EVIDENCE:acceptance-criteria-pending","BLOCKED_NEEDS_EVIDENCE:verification-gate-pending"
"MASTER-0025","DSH-001","001","dsh","none","shared","app-client|control-panel","","dsh","store-discovery","","","","","extraction_matrix","EXT-0025","SPEC:DSH-001:frontend-shared","services/dsh/frontend/shared/store","blocked until Store Discovery contract is approved","","fragment:EXT-0025","frontend-shared","planned-frontend-shared","render","implement only inside DSH-001 after its entry gate","blocked until Store Discovery contract is approved","declared by slice when applicable","actor, role, tenant, assignment, and object scope from core identity","none","none","TBD_CONFIG_REQUIRED:financial-idempotency-key-design-needed","BLOCKED_NEEDS_WLT:financial-state-machine-pending","","","","BLOCKED_NEEDS_WLT:financial-observability-spec-pending","public @bthwani/ui-kit exports only","","required in DSH-001 evidence session","REWRITE_FROM_SPEC","BLOCKED_NEEDS_API_CONTRACT","MISSING_API_CONTRACT","Approve service-owned Store Discovery OpenAPI before implementation","shared adapter/hook/state path mapped","manual review required","premature implementation before contract and ownership approval","remove unapproved slice artifacts and retain inventory row","DSH-001|dsh|none|shared|store-discovery|frontend-shared|planned-frontend-shared|services/dsh/frontend/shared/store|render","","frontend","extraction_matrix","EXT-0025","dsh","BLOCKED_NEEDS_DOMAIN_MODEL:dsh-domain-rules-pending","N/A_READ_ONLY:not-applicable","N/A_READ_ONLY:not-applicable","N/A_READ_ONLY:not-applicable","N/A_READ_ONLY:not-applicable",,"not-applicable","BLOCKED_NEEDS_EVIDENCE:security-classification-pending","BLOCKED_NEEDS_EVIDENCE:test-contract-pending","BLOCKED_NEEDS_EVIDENCE:runtime-evidence-contract-pending","TBD_CONFIG_REQUIRED:feature-flag-provider-not-decided","N/A_READ_ONLY:no-data-migration-in-this-row","BLOCKED_NEEDS_EVIDENCE:acceptance-criteria-pending","BLOCKED_NEEDS_EVIDENCE:verification-gate-pending"
